genome_id	genome_name	mlst	isolation_source	isolation_country	collection_year	host_name	genome_length	genome_status	contigs
1280.24822	Staphylococcus aureus strain 12625_1_2	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2840467	WGS	53
1280.24823	Staphylococcus aureus strain 12483_8_41	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2787385	WGS	42
1280.24824	Staphylococcus aureus strain 12483_8_62	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2787674	WGS	42
1280.24825	Staphylococcus aureus strain 12483_8_60	MLST.saureus.72		United Kingdom		Human, Homo sapiens	2783894	WGS	48
1280.24826	Staphylococcus aureus strain 12625_1_7	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2850184	WGS	48
1280.24827	Staphylococcus aureus strain 12483_8_15	MLST.saureus.105		United Kingdom		Human, Homo sapiens	2804015	WGS	31
1280.24828	Staphylococcus aureus strain 12483_8_7	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2746454	WGS	46
1280.24829	Staphylococcus aureus strain 12625_1_4	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2743916	WGS	32
1280.24830	Staphylococcus aureus strain 12483_8_66	MLST.saureus.30		United Kingdom		Human, Homo sapiens	2770255	WGS	40
1280.24831	Staphylococcus aureus strain 12483_8_80	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2774769	WGS	34
1280.24832	Staphylococcus aureus strain 12483_8_53	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2812507	WGS	45
1280.24833	Staphylococcus aureus strain 12483_8_90	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2725427	WGS	27
1280.24834	Staphylococcus aureus strain 12625_1_1	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2814231	WGS	49
1280.24835	Staphylococcus aureus strain 12483_8_34	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2804723	WGS	50
1280.24836	Staphylococcus aureus strain 12483_8_86	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2924080	WGS	92
1280.24837	Staphylococcus aureus strain 12483_8_9	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2825263	WGS	46
1280.24838	Staphylococcus aureus strain 12483_8_63	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2738437	WGS	29
1280.24839	Staphylococcus aureus strain 12483_8_14	MLST.saureus.59		United Kingdom		Human, Homo sapiens	2766783	WGS	57
1280.24840	Staphylococcus aureus strain 12483_8_79	MLST.saureus.3669		United Kingdom		Human, Homo sapiens	2731341	WGS	51
1280.24841	Staphylococcus aureus strain 12483_8_3	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2840994	WGS	53
1280.24842	Staphylococcus aureus strain 12483_8_82	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2839625	WGS	64
1280.24843	Staphylococcus aureus strain 12483_8_29	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2889222	WGS	72
1280.24844	Staphylococcus aureus strain 12483_8_57	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2770985	WGS	40
1280.24845	Staphylococcus aureus strain 12483_8_38	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2773450	WGS	41
1280.24846	Staphylococcus aureus strain 12483_8_42	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2749653	WGS	62
1280.24847	Staphylococcus aureus strain 12483_8_36	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2711272	WGS	41
1280.24848	Staphylococcus aureus strain 12483_8_67	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2768482	WGS	39
1280.24849	Staphylococcus aureus strain 12625_1_28	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2853083	WGS	57
1280.24850	Staphylococcus aureus strain 12483_8_50	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2787408	WGS	44
1280.24851	Staphylococcus aureus strain 12483_8_89	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2733618	WGS	29
1280.24852	Staphylococcus aureus strain 12755_8_68	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2806231	WGS	45
1280.24853	Staphylococcus aureus strain 12625_1_6	MLST.saureus.30		United Kingdom		Human, Homo sapiens	2780377	WGS	42
1280.24854	Staphylococcus aureus strain 12483_8_94	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2865309	WGS	65
1280.24855	Staphylococcus aureus strain 12483_8_84	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2787513	WGS	55
1280.24856	Staphylococcus aureus strain 12483_8_26	MLST.saureus.3727		United Kingdom		Human, Homo sapiens	2756213	WGS	44
1280.24857	Staphylococcus aureus strain 12625_1_30	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2930103	WGS	73
1280.24858	Staphylococcus aureus strain 12625_1_32	MLST.saureus.3743		United Kingdom		Human, Homo sapiens	2760809	WGS	28
1280.24859	Staphylococcus aureus strain 12589_1_6	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2814369	WGS	43
1280.24860	Staphylococcus aureus strain 12625_1_33	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2835332	WGS	62
1280.24861	Staphylococcus aureus strain 12625_1_34	MLST.saureus.526		United Kingdom		Human, Homo sapiens	2837301	WGS	37
1280.24862	Staphylococcus aureus strain 12625_1_35	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2768933	WGS	59
1280.24863	Staphylococcus aureus strain 12625_1_37	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2747195	WGS	41
1280.24864	Staphylococcus aureus strain 12625_1_38	MLST.saureus.88		United Kingdom		Human, Homo sapiens	2781898	WGS	41
1280.24865	Staphylococcus aureus strain 12625_1_36	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2775275	WGS	43
1280.24866	Staphylococcus aureus strain 12625_1_45	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2799824	WGS	46
1280.24867	Staphylococcus aureus strain 12625_1_46	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2805520	WGS	46
1280.24868	Staphylococcus aureus strain 12625_1_42	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2798175	WGS	51
1280.24869	Staphylococcus aureus strain 12625_1_43	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2807404	WGS	28
1280.24870	Staphylococcus aureus strain 12625_1_47	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2740139	WGS	42
1280.24871	Staphylococcus aureus strain 12625_1_48	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2860200	WGS	54
1280.24872	Staphylococcus aureus strain 12625_1_49	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2790730	WGS	78
1280.24873	Staphylococcus aureus strain 12625_1_53	MLST.saureus.3122		United Kingdom		Human, Homo sapiens	2770841	WGS	42
1280.24874	Staphylococcus aureus strain 12625_1_54	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2803589	WGS	41
1280.24875	Staphylococcus aureus strain 12625_1_50	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2820798	WGS	50
1280.24876	Staphylococcus aureus strain 12625_1_51	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2819017	WGS	47
1280.24877	Staphylococcus aureus strain 12625_1_55	MLST.saureus.8		United Kingdom		Human, Homo sapiens	2862929	WGS	51
1280.24878	Staphylococcus aureus strain 12625_1_52	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2847210	WGS	64
1280.24879	Staphylococcus aureus strain 12625_1_56	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2816105	WGS	50
1280.24880	Staphylococcus aureus strain 12625_1_57	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2830219	WGS	48
1280.24881	Staphylococcus aureus strain 12625_1_60	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2781698	WGS	40
1280.24882	Staphylococcus aureus strain 12625_1_61	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2769054	WGS	40
1280.24883	Staphylococcus aureus strain 12625_1_62	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2743680	WGS	36
1280.24884	Staphylococcus aureus strain 12625_1_64	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2786154	WGS	47
1280.24885	Staphylococcus aureus strain 12625_1_63	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2821949	WGS	52
1280.24886	Staphylococcus aureus strain 12625_1_65	MLST.saureus.80		United Kingdom		Human, Homo sapiens	2755695	WGS	32
1280.24887	Staphylococcus aureus strain 12589_1_7	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2843253	WGS	69
1280.24888	Staphylococcus aureus strain 12625_1_66	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2809805	WGS	44
1280.24889	Staphylococcus aureus strain 12625_1_69	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2862783	WGS	75
1280.24890	Staphylococcus aureus strain 12625_1_67	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2913379	WGS	73
1280.24891	Staphylococcus aureus strain 12625_1_71	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2796509	WGS	41
1280.24892	Staphylococcus aureus strain 12625_1_70	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2779892	WGS	36
1280.24893	Staphylococcus aureus strain 12625_1_72	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2717862	WGS	24
1280.24894	Staphylococcus aureus strain 12625_1_59	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2815854	WGS	52
1280.24895	Staphylococcus aureus strain 12625_1_73	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2787143	WGS	45
1280.24896	Staphylococcus aureus strain 12625_1_75	MLST.saureus.8		United Kingdom		Human, Homo sapiens	2875972	WGS	52
1280.24897	Staphylococcus aureus strain 12625_1_74	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2805459	WGS	40
1280.24898	Staphylococcus aureus strain 12625_1_76	MLST.saureus.46		United Kingdom		Human, Homo sapiens	2784709	WGS	34
1280.24899	Staphylococcus aureus strain 12625_1_78	MLST.saureus.93		United Kingdom		Human, Homo sapiens	2792622	WGS	30
1280.24900	Staphylococcus aureus strain 12625_1_79	MLST.saureus.3674		United Kingdom		Human, Homo sapiens	2879147	WGS	48
1280.24901	Staphylococcus aureus strain 12625_1_80	MLST.saureus.772		United Kingdom		Human, Homo sapiens	2769557	WGS	41
1280.24902	Staphylococcus aureus strain 12625_1_81	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2786241	WGS	31
1280.24903	Staphylococcus aureus strain 12625_1_82	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2914949	WGS	64
1280.24904	Staphylococcus aureus strain 12625_1_83	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2747364	WGS	55
1280.24905	Staphylococcus aureus strain 12625_1_84	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2792504	WGS	43
1280.24906	Staphylococcus aureus strain 12625_1_85	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2792302	WGS	43
1280.24907	Staphylococcus aureus strain 12625_1_89	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2863568	WGS	60
1280.24908	Staphylococcus aureus strain 12625_1_87	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2785854	WGS	31
1280.24909	Staphylococcus aureus strain 12625_1_86	MLST.saureus.45		United Kingdom		Human, Homo sapiens	2767514	WGS	24
1280.24910	Staphylococcus aureus strain 12625_1_90	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2752934	WGS	65
1280.24911	Staphylococcus aureus strain 12625_1_91	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2813089	WGS	47
1280.24912	Staphylococcus aureus strain 12625_1_93	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2774306	WGS	53
1280.24913	Staphylococcus aureus strain 12625_1_92	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2812401	WGS	44
1280.24914	Staphylococcus aureus strain 12625_1_95	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2852194	WGS	54
1280.24915	Staphylococcus aureus strain 12593_1_1	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2787971	WGS	26
1280.24916	Staphylococcus aureus strain 12593_1_2	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2786728	WGS	39
1280.24917	Staphylococcus aureus strain 12593_1_4	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2800869	WGS	51
1280.24918	Staphylococcus aureus strain 12593_1_64	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2723025	WGS	27
1280.24919	Staphylococcus aureus strain 12593_1_6	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2926621	WGS	82
1280.24920	Staphylococcus aureus strain 12593_1_5	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2788171	WGS	39
1280.24921	Staphylococcus aureus strain 12593_1_7	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2827091	WGS	46
1280.24922	Staphylococcus aureus strain 12593_1_9	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2788721	WGS	39
1280.24923	Staphylococcus aureus strain 12593_1_10	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2808429	WGS	32
1280.24924	Staphylococcus aureus strain 12593_1_11	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2756746	WGS	43
1280.24925	Staphylococcus aureus strain 12593_1_13	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2805495	WGS	47
1280.24926	Staphylococcus aureus strain 12593_1_65	MLST.saureus.239		United Kingdom		Human, Homo sapiens	2977454	WGS	68
1280.24927	Staphylococcus aureus strain 12593_1_15	MLST.saureus.8		United Kingdom		Human, Homo sapiens	2905825	WGS	51
1280.24928	Staphylococcus aureus strain 12593_1_16	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2715762	WGS	27
1280.24929	Staphylococcus aureus strain 12593_1_19	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2771915	WGS	44
1280.24930	Staphylococcus aureus strain 12593_1_20	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2803761	WGS	29
1280.24931	Staphylococcus aureus strain 12593_1_17	MLST.saureus.59		United Kingdom		Human, Homo sapiens	2732706	WGS	60
1280.24932	Staphylococcus aureus strain 12593_1_18	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2818097	WGS	47
1280.24933	Staphylococcus aureus strain 12593_1_23	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2865865	WGS	59
1280.24934	Staphylococcus aureus strain 12593_1_24	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2785368	WGS	43
1280.24935	Staphylococcus aureus strain 12593_1_22	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2837592	WGS	48
1280.24936	Staphylococcus aureus strain 12593_1_21	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2774985	WGS	42
1280.24937	Staphylococcus aureus strain 12593_1_66	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2899417	WGS	93
1280.24938	Staphylococcus aureus strain 12593_1_27	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2855786	WGS	57
1280.24939	Staphylococcus aureus strain 12593_1_26	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2856552	WGS	49
1280.24940	Staphylococcus aureus strain 12593_1_28	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2862569	WGS	52
1280.24941	Staphylococcus aureus strain 12593_1_29	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2740800	WGS	26
1280.24942	Staphylococcus aureus strain 12589_1_8	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2816605	WGS	47
1280.24943	Staphylococcus aureus strain 12593_1_30	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2783034	WGS	57
1280.24944	Staphylococcus aureus strain 12593_1_69	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2779281	WGS	47
1280.24945	Staphylococcus aureus strain 12593_1_68	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2728749	WGS	39
1280.24946	Staphylococcus aureus strain 12589_1_9	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2857804	WGS	68
1280.24947	Staphylococcus aureus strain 12589_1_10	MLST.saureus.1340		United Kingdom		Human, Homo sapiens	2763072	WGS	22
1280.24948	Staphylococcus aureus strain 12589_1_11	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2808774	WGS	29
1280.24949	Staphylococcus aureus strain 12589_1_12	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2844312	WGS	50
1280.24950	Staphylococcus aureus strain 12593_1_31	MLST.saureus.78		United Kingdom		Human, Homo sapiens	2790697	WGS	43
1280.24951	Staphylococcus aureus strain 12589_1_13	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2848009	WGS	55
1280.24952	Staphylococcus aureus strain 12593_1_32	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2814536	WGS	32
1280.24953	Staphylococcus aureus strain 12593_1_33	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2810388	WGS	52
1280.24954	Staphylococcus aureus strain 12589_1_17	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2794620	WGS	49
1280.24955	Staphylococcus aureus strain 12593_1_72	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2803304	WGS	48
1280.24956	Staphylococcus aureus strain 12593_1_73	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2801728	WGS	45
1280.24957	Staphylococcus aureus strain 12589_1_19	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2815417	WGS	47
1280.24958	Staphylococcus aureus strain 12593_1_75	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2742574	WGS	46
1280.24959	Staphylococcus aureus strain 12593_1_35	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2838361	WGS	47
1280.24960	Staphylococcus aureus strain 12593_1_76	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2817813	WGS	81
1280.24961	Staphylococcus aureus strain 12589_1_20	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2791984	WGS	27
1280.24962	Staphylococcus aureus strain 12589_1_21	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2786305	WGS	42
1280.24963	Staphylococcus aureus strain 12589_1_22	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2813652	WGS	48
1280.24964	Staphylococcus aureus strain 12589_1_50	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2845902	WGS	81
1280.24965	Staphylococcus aureus strain 12593_1_38	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2788654	WGS	40
1280.24966	Staphylococcus aureus strain 12593_1_37	MLST.saureus.59		United Kingdom		Human, Homo sapiens	2815519	WGS	60
1280.24967	Staphylococcus aureus strain 12589_1_23	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2772695	WGS	40
1280.24968	Staphylococcus aureus strain 12589_1_24	MLST.saureus.152		United Kingdom		Human, Homo sapiens	2779591	WGS	43
1280.24969	Staphylococcus aureus strain 12593_1_77	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2818569	WGS	46
1280.24970	Staphylococcus aureus strain 12593_1_78	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2891605	WGS	71
1280.24971	Staphylococcus aureus strain 12593_1_79	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2891610	WGS	76
1280.24972	Staphylococcus aureus strain 12593_1_80	MLST.saureus.2916		United Kingdom		Human, Homo sapiens	2784872	WGS	40
1280.24973	Staphylococcus aureus strain 12589_1_51	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2806519	WGS	50
1280.24974	Staphylococcus aureus strain 12589_1_62	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2843369	WGS	74
1280.24975	Staphylococcus aureus strain 12755_8_70	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2790167	WGS	54
1280.24976	Staphylococcus aureus strain 12593_1_40	MLST.saureus.241		United Kingdom		Human, Homo sapiens	2938229	WGS	57
1280.24977	Staphylococcus aureus strain 12593_1_41	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2755556	WGS	49
1280.24978	Staphylococcus aureus strain 12593_1_42	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2827151	WGS	78
1280.24979	Staphylococcus aureus strain 12589_1_28	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2721400	WGS	37
1280.24980	Staphylococcus aureus strain 12593_1_44	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2793902	WGS	41
1280.24981	Staphylococcus aureus strain 12593_1_45	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2789002	WGS	48
1280.24982	Staphylococcus aureus strain 12589_1_63	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2729063	WGS	43
1280.24983	Staphylococcus aureus strain 12593_1_46	MLST.saureus.2938		United Kingdom		Human, Homo sapiens	2883908	WGS	75
1280.24984	Staphylococcus aureus strain 12589_1_29	MLST.saureus.3734		United Kingdom		Human, Homo sapiens	2774146	WGS	41
1280.24985	Staphylococcus aureus strain 12593_1_81	MLST.saureus.3824		United Kingdom		Human, Homo sapiens	2812039	WGS	51
1280.24986	Staphylococcus aureus strain 12589_1_54	MLST.saureus.3672		United Kingdom		Human, Homo sapiens	2902387	WGS	75
1280.24987	Staphylococcus aureus strain 12589_1_52	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2746152	WGS	39
1280.24988	Staphylococcus aureus strain 12589_1_31	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2775196	WGS	45
1280.24989	Staphylococcus aureus strain 12589_1_32	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2836248	WGS	53
1280.24990	Staphylococcus aureus strain 12593_1_83	MLST.saureus.45		United Kingdom		Human, Homo sapiens	2733877	WGS	31
1280.24991	Staphylococcus aureus strain 12589_1_35	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2830429	WGS	47
1280.24992	Staphylococcus aureus strain 12593_1_47	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2784816	WGS	71
1280.24993	Staphylococcus aureus strain 12593_1_84	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2758223	WGS	42
1280.24994	Staphylococcus aureus strain 12593_1_48	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2769833	WGS	42
1280.24995	Staphylococcus aureus strain 12593_1_49	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2791360	WGS	70
1280.24996	Staphylococcus aureus strain 12593_1_50	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2796566	WGS	79
1280.24997	Staphylococcus aureus strain 12593_1_51	MLST.saureus.30		United Kingdom		Human, Homo sapiens	2777553	WGS	35
1280.24998	Staphylococcus aureus strain 12593_1_53	MLST.saureus.45		United Kingdom		Human, Homo sapiens	2799648	WGS	25
1280.24999	Staphylococcus aureus strain 12593_1_86	MLST.saureus.78		United Kingdom		Human, Homo sapiens	2781447	WGS	42
1280.25000	Staphylococcus aureus strain 12593_1_52	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2772858	WGS	44
1280.25001	Staphylococcus aureus strain 12593_1_87	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2807526	WGS	31
1280.25002	Staphylococcus aureus strain 12589_1_55	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2817556	WGS	48
1280.25003	Staphylococcus aureus strain 12593_1_88	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2773427	WGS	50
1280.25004	Staphylococcus aureus strain 12589_1_36	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2841115	WGS	53
1280.25005	Staphylococcus aureus strain 12593_1_89	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2786495	WGS	43
1280.25006	Staphylococcus aureus strain 12593_1_91	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2745686	WGS	29
1280.25007	Staphylococcus aureus strain 12593_1_90	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2862512	WGS	68
1280.25008	Staphylococcus aureus strain 12589_1_53	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2778325	WGS	31
1280.25009	Staphylococcus aureus strain 12589_1_37	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2822275	WGS	52
1280.25010	Staphylococcus aureus strain 12593_1_92	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2759195	WGS	27
1280.25011	Staphylococcus aureus strain 12589_1_39	MLST.saureus.3735		United Kingdom		Human, Homo sapiens	2811862	WGS	48
1280.25012	Staphylococcus aureus strain 12589_1_38	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2814993	WGS	48
1280.25013	Staphylococcus aureus strain 12593_1_93	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2890020	WGS	54
1280.25014	Staphylococcus aureus strain 12589_1_40	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2790553	WGS	47
1280.25015	Staphylococcus aureus strain 12593_1_95	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2860138	WGS	57
1280.25016	Staphylococcus aureus strain 12589_1_1	MLST.saureus.1456		United Kingdom		Human, Homo sapiens	2764967	WGS	41
1280.25017	Staphylococcus aureus strain 12589_1_42	MLST.saureus.3074		United Kingdom		Human, Homo sapiens	2734762	WGS	34
1280.25018	Staphylococcus aureus strain 12589_1_2	MLST.saureus.45		United Kingdom		Human, Homo sapiens	2838139	WGS	90
1280.25019	Staphylococcus aureus strain 12589_1_43	MLST.saureus.3734		United Kingdom		Human, Homo sapiens	2741587	WGS	37
1280.25020	Staphylococcus aureus strain 12589_1_44	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2782599	WGS	42
1280.25021	Staphylococcus aureus strain 12589_1_3	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2759942	WGS	31
1280.25022	Staphylococcus aureus strain 12593_1_57	MLST.saureus.149		United Kingdom		Human, Homo sapiens	2747912	WGS	33
1280.25023	Staphylococcus aureus strain 12589_1_45	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2825162	WGS	49
1280.25024	Staphylococcus aureus strain 12593_1_58	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2798336	WGS	45
1280.25025	Staphylococcus aureus strain 12589_1_48	MLST.saureus.3671		United Kingdom		Human, Homo sapiens	2923839	WGS	95
1280.25026	Staphylococcus aureus strain 12589_1_47	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2772187	WGS	39
1280.25027	Staphylococcus aureus strain 12589_1_46	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2783755	WGS	40
1280.25028	Staphylococcus aureus strain 12589_1_4	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2820233	WGS	41
1280.25029	Staphylococcus aureus strain 12589_1_5	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2811377	WGS	46
1280.25030	Staphylococcus aureus strain 12589_1_61	MLST.saureus.59		United Kingdom		Human, Homo sapiens	2768685	WGS	60
1280.25031	Staphylococcus aureus strain 12593_1_59	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2732299	WGS	36
1280.25032	Staphylococcus aureus strain 12589_1_58	MLST.saureus.8		United Kingdom		Human, Homo sapiens	2835976	WGS	42
1280.25033	Staphylococcus aureus strain 12589_1_59	MLST.saureus.1		United Kingdom		Human, Homo sapiens	2739934	WGS	23
1280.25034	Staphylococcus aureus strain 12593_1_61	MLST.saureus.22		United Kingdom		Human, Homo sapiens	2829181	WGS	69
1280.25035	Staphylococcus aureus strain 12593_1_62	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2759826	WGS	30
1280.25036	Staphylococcus aureus strain 12593_1_63	MLST.saureus.36		United Kingdom		Human, Homo sapiens	2902883	WGS	70
1280.25037	Staphylococcus aureus strain 12589_1_60	MLST.saureus.5		United Kingdom		Human, Homo sapiens	2729984	WGS	27
1280.25038	Staphylococcus aureus strain 12589_1_65	MLST.saureus.3673		United Kingdom		Human, Homo sapiens	2826795	WGS	37
