genome_id	genome_name	mlst	isolation_source	isolation_country	collection_year	host_name	genome_length	genome_status	contigs
470.10461	Acinetobacter baumannii SRR3228541	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4061755	WGS	106
470.10462	Acinetobacter baumannii SRR3228539	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3949039	WGS	75
470.10463	Acinetobacter baumannii SRR3228543	MLST.abaumannii_2.3		USA		Human, Homo sapiens	4201638	WGS	220
470.10464	Acinetobacter baumannii SRR3228544	MLST.abaumannii_2.10		USA		Human, Homo sapiens	3853497	WGS	72
470.10465	Acinetobacter baumannii SRR3228545	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3957386	WGS	87
470.10466	Acinetobacter baumannii SRR3228546	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3940027	WGS	64
470.10467	Acinetobacter baumannii SRR3228553	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3875964	WGS	62
470.10468	Acinetobacter baumannii SRR3228548	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4057959	WGS	83
470.10469	Acinetobacter baumannii SRR3228552	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3932509	WGS	78
470.10470	Acinetobacter baumannii SRR3228551	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4046516	WGS	112
470.10471	Acinetobacter baumannii SRR3228554	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3962305	WGS	87
470.10472	Acinetobacter baumannii SRR3228549	MLST.abaumannii_2.464		USA		Human, Homo sapiens	3940148	WGS	58
470.10473	Acinetobacter baumannii SRR3228550	MLST.Acinetobacter_baumannii_2.442		USA		Human, Homo sapiens	4303699	WGS	2523
470.10474	Acinetobacter baumannii SRR3228547	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3898106	WGS	88
470.10475	Acinetobacter baumannii SRR3228556	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4012896	WGS	99
470.10476	Acinetobacter baumannii SRR3228557	MLST.abaumannii_2.164		USA		Human, Homo sapiens	3793990	WGS	27
470.10477	Acinetobacter baumannii SRR3228555	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3854696	WGS	72
470.10478	Acinetobacter baumannii SRR3228560	MLST.Acinetobacter_baumannii_2.19		USA		Human, Homo sapiens	4328617	WGS	1028
470.10479	Acinetobacter baumannii SRR3228561	MLST.abaumannii_2.966		USA		Human, Homo sapiens	3990305	WGS	78
470.10480	Acinetobacter baumannii SRR3228559	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3933290	WGS	75
470.10481	Acinetobacter baumannii SRR3228558	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3875634	WGS	69
470.10482	Acinetobacter baumannii SRR3228562	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4025426	WGS	110
470.10483	Acinetobacter baumannii SRR3228563	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3900997	WGS	104
470.10484	Acinetobacter baumannii SRR3228564	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4030981	WGS	105
470.10485	Acinetobacter baumannii SRR3228565	MLST.abaumannii_2.19		USA		Human, Homo sapiens	3757993	WGS	49
470.10486	Acinetobacter baumannii SRR3228567	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3939458	WGS	65
470.10487	Acinetobacter baumannii SRR3228566	MLST.abaumannii_2.19		USA		Human, Homo sapiens	4057997	WGS	172
470.10488	Acinetobacter baumannii SRR3228568	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3907149	WGS	71
470.10489	Acinetobacter baumannii SRR3242036	MLST.abaumannii_2.414		USA		Human, Homo sapiens	3945786	WGS	72
470.10490	Acinetobacter baumannii SRR3242035	MLST.abaumannii_2.150		USA		Human, Homo sapiens	3852987	WGS	47
470.10491	Acinetobacter baumannii SRR3242034			USA		Human, Homo sapiens	4038150	WGS	94
470.10492	Acinetobacter baumannii SRR3228570	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3858079	WGS	72
470.10493	Acinetobacter baumannii SRR3242033	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3928806	WGS	90
470.10494	Acinetobacter baumannii SRR3228575	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3860641	WGS	69
470.10495	Acinetobacter baumannii SRR3228573	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3970815	WGS	75
470.10496	Acinetobacter baumannii SRR3228572	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3893149	WGS	56
470.10497	Acinetobacter baumannii SRR3228571	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3978793	WGS	108
470.10498	Acinetobacter baumannii SRR3228569	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3854561	WGS	78
470.10499	Acinetobacter baumannii SRR3242037	MLST.abaumannii_2.3		USA		Human, Homo sapiens	4021949	WGS	57
470.10500	Acinetobacter baumannii SRR3242038	MLST.abaumannii_2.19		USA		Human, Homo sapiens	3945879	WGS	66
470.10501	Acinetobacter baumannii SRR3242039	MLST.abaumannii_2.25		USA		Human, Homo sapiens	3964509	WGS	42
470.10502	Acinetobacter baumannii SRR3242040	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3861127	WGS	46
470.10503	Acinetobacter baumannii SRR3242041	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3938806	WGS	72
470.10504	Acinetobacter baumannii SRR3228574	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4026090	WGS	110
470.10505	Acinetobacter baumannii SRR3242043	MLST.abaumannii_2.3		USA		Human, Homo sapiens	4060082	WGS	64
470.10506	Acinetobacter baumannii SRR3242044	MLST.abaumannii_2.1		USA		Human, Homo sapiens	3981277	WGS	67
470.10507	Acinetobacter baumannii SRR3242045	MLST.abaumannii_2.2		USA		Human, Homo sapiens	4000174	WGS	46
470.10508	Acinetobacter baumannii SRR3242046	MLST.abaumannii_2.414		USA		Human, Homo sapiens	4024249	WGS	75
470.10509	Acinetobacter baumannii SRR3242047	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3954830	WGS	63
470.10510	Acinetobacter baumannii SRR3242042	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3937498	WGS	77
470.10511	Acinetobacter baumannii SRR3242051	MLST.abaumannii_2.32		USA		Human, Homo sapiens	3939071	WGS	68
470.10512	Acinetobacter baumannii SRR3242048	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3927459	WGS	60
470.10513	Acinetobacter baumannii SRR3242053	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3955582	WGS	64
470.10514	Acinetobacter baumannii SRR3242052	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3949433	WGS	97
470.10515	Acinetobacter baumannii SRR3242049	MLST.abaumannii_2.2		USA		Human, Homo sapiens	3860920	WGS	134
470.10516	Acinetobacter baumannii SRR3242050	MLST.abaumannii_2.3		USA		Human, Homo sapiens	3952531	WGS	69
470.10517	Acinetobacter baumannii SRR3242054	MLST.abaumannii_2.415		USA		Human, Homo sapiens	3879744	WGS	81
470.11118	Acinetobacter baumannii strain PBIO721		tertiary hospital, surgery	Rwanda	2014	House fly, Musca domestica	4128599	WGS	115
470.1304	Acinetobacter baumannii strain 2011SDAB1	MLST.abaumannii_2.2	sputum	China	2011	Human, Homo sapiens	4054767	WGS	103
470.1305	Acinetobacter baumannii strain 2011SDAB2	MLST.abaumannii_2.2	abdominal fluid	China	2011	Human, Homo sapiens	4019813	WGS	53
470.1306	Acinetobacter baumannii strain 2005LNAB4	MLST.abaumannii_2.2	sputum	China	2005	Human, Homo sapiens	3859792	WGS	68
470.1307	Acinetobacter baumannii strain 2004ZJAB5	MLST.abaumannii_2.23	sputum	China	2004	Human, Homo sapiens	4048068	WGS	49
470.1308	Acinetobacter baumannii strain 2011LNAB2		sputum	China	2011	Human, Homo sapiens	4040620	WGS	57
470.1309	Acinetobacter baumannii strain 2011BJAB1	MLST.abaumannii_2.2	abdominal fluid	China	2011	Human, Homo sapiens	4109366	WGS	81
470.1320	Acinetobacter baumannii strain ORAB03	MLST.abaumannii_2.2	urine	USA	2012	Human, Homo sapiens	4003186	WGS	123
470.1321	Acinetobacter baumannii strain ORAB02	MLST.abaumannii_2.2	sputum	USA	2012	Human, Homo sapiens	4003602	WGS	123
470.1322	Acinetobacter baumannii strain ORAB01	MLST.abaumannii_2.2	blood	USA	2012	Human, Homo sapiens	4011765	WGS	126
470.1323	Acinetobacter baumannii strain ORAB08	MLST.abaumannii_2.2	bronchoalveolar lavage fluid	USA	2013	Human, Homo sapiens	4011555	WGS	120
470.1324	Acinetobacter baumannii strain ORAB09	MLST.abaumannii_2.2	urine	USA	2013	Human, Homo sapiens	4013000	WGS	127
470.1326	Acinetobacter baumannii strain ORAB13	MLST.abaumannii_2.2	urine	USA	2013	Human, Homo sapiens	4009467	WGS	126
470.1327	Acinetobacter baumannii strain ORAB14	MLST.abaumannii_2.2	blood	USA	2013	Human, Homo sapiens	4003819	WGS	119
470.1328	Acinetobacter baumannii strain ORAB16	MLST.abaumannii_2.2	urine	USA	2013	Human, Homo sapiens	4013342	WGS	127
470.1329	Acinetobacter baumannii strain ORAB15	MLST.abaumannii_2.2	sputum	USA	2013	Human, Homo sapiens	3989385	WGS	122
470.1330	Acinetobacter baumannii strain ORAB17	MLST.abaumannii_2.2		USA	2013	Human, Homo sapiens	3981375	WGS	120
470.1331	Acinetobacter baumannii strain ORAB18	MLST.abaumannii_2.2	bronchoalveolar lavage fluid	USA	2013	Human, Homo sapiens	3984832	WGS	115
470.1333	Acinetobacter baumannii UH66_271	MLST.abaumannii_2.2	Wound	USA	2008	Human, Homo sapiens	3882715	WGS	65
470.1334	Acinetobacter baumannii UH381_484	MLST.abaumannii_2.2	SPUTUM	USA	2010	Human, Homo sapiens	4038572	WGS	146
470.1335	Acinetobacter baumannii UH66_253	MLST.abaumannii_2.2	FLUID	USA	2008	Human, Homo sapiens	3880996	WGS	71
470.1336	Acinetobacter baumannii UH592_583	MLST.abaumannii_2.2	SPUTUM	USA	2012	Human, Homo sapiens	3929898	WGS	153
470.1337	Acinetobacter baumannii UH175_674	MLST.abaumannii_2.2	MISC	USA	2013	Human, Homo sapiens	3944940	WGS	161
470.1338	Acinetobacter baumannii UH592_595	MLST.abaumannii_2.250	SPUTUM	USA	2012	Human, Homo sapiens	3763816	WGS	126
470.1339	Acinetobacter baumannii UH475_361	MLST.abaumannii_2.2	STOOL	USA	2009	Human, Homo sapiens	4148420	WGS	199
470.1340	Acinetobacter baumannii UH592_599	MLST.abaumannii_2.250	SPUTUM	USA	2012	Human, Homo sapiens	3735766	WGS	205
470.1341	Acinetobacter baumannii UH514_289	MLST.abaumannii_2.2	SPUTUM	USA	2008	Human, Homo sapiens	3873910	WGS	116
470.1359	Acinetobacter baumannii strain MRSN16897	MLST.abaumannii_2.10	blood	USA	2011		3918537	WGS	86
470.1405	Acinetobacter baumannii strain D36	MLST.abaumannii_2.81	Wound	Australia	2008	Human, Homo sapiens	4131161	Complete	5
470.1548	Acinetobacter baumannii strain MRSN17592	MLST.abaumannii_2.10	blood	USA	2013	Human, Homo sapiens	3857306	WGS	80
470.1549	Acinetobacter baumannii strain MRSN17593	MLST.abaumannii_2.10	blood	USA	2013	Human, Homo sapiens	3870522	WGS	82
470.1550	Acinetobacter baumannii strain MRSN16901	MLST.abaumannii_2.10	blood	USA	2011	Human, Homo sapiens	3917878	WGS	78
470.1551	Acinetobacter baumannii strain MRSN16896	MLST.abaumannii_2.10	sputum	USA	2011	Human, Homo sapiens	3916735	WGS	89
470.1552	Acinetobacter baumannii strain MRSN16898	MLST.abaumannii_2.10	sputum	USA	2011	Human, Homo sapiens	3915804	WGS	87
470.1553	Acinetobacter baumannii strain MRSN16881	MLST.abaumannii_2.10	tissue	USA	2011	Human, Homo sapiens	3916682	WGS	81
470.1554	Acinetobacter baumannii strain MRSN16882	MLST.abaumannii_2.10	tissue	USA	2011	Human, Homo sapiens	3917955	WGS	80
470.1555	Acinetobacter baumannii strain MRSN15038	MLST.abaumannii_2.10	tracheal mucosa	USA	2003	Human, Homo sapiens	3826183	WGS	74
470.1556	Acinetobacter baumannii strain MRSN20315	MLST.abaumannii_2.10	perineum	USA	2003	Human, Homo sapiens	3824942	WGS	79
470.1557	Acinetobacter baumannii strain MRSN15084	MLST.abaumannii_2.10	sterile tissue of foot	USA	2003	Human, Homo sapiens	3860874	WGS	66
470.1558	Acinetobacter baumannii strain MRSN20755	MLST.abaumannii_2.10	tracheal mucosa	USA	2003	Human, Homo sapiens	3826045	WGS	77
470.1559	Acinetobacter baumannii strain MRSN7081	MLST.abaumannii_2.10	tracheal mucosa	USA	2003	Human, Homo sapiens	3825388	WGS	78
470.1560	Acinetobacter baumannii strain MRSN16874	MLST.abaumannii_2.2	blood	USA	2011	Human, Homo sapiens	4103087	WGS	114
470.1561	Acinetobacter baumannii strain MRSN4119	MLST.abaumannii_2.94	sacrum	USA	2011	Human, Homo sapiens	3946021	WGS	113
470.1562	Acinetobacter baumannii strain MRSN3941	MLST.abaumannii_2.94	leg	USA	2011	Human, Homo sapiens	3949960	WGS	112
470.1563	Acinetobacter baumannii strain MRSN5540	MLST.abaumannii_2.94	blood	USA	2011	Human, Homo sapiens	4028653	WGS	117
470.1564	Acinetobacter baumannii strain MRSN6269	MLST.abaumannii_2.94	sputum	USA	2012	Human, Homo sapiens	4025940	WGS	117
470.1565	Acinetobacter baumannii strain MRSN6273	MLST.abaumannii_2.94	sputum	USA	2012	Human, Homo sapiens	3951483	WGS	111
470.16198	Acinetobacter baumannii BAL_056	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4008549	WGS	108
470.16199	Acinetobacter baumannii BAL_058	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3898365	WGS	76
470.16200	Acinetobacter baumannii BAL_064	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4021361	WGS	88
470.16201	Acinetobacter baumannii BAL_084	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4078624	WGS	113
470.16202	Acinetobacter baumannii BAL_087	MLST.abaumannii_2.23		Vietnam		Human, Homo sapiens	4190225	WGS	171
470.16203	Acinetobacter baumannii BAL_097	MLST.abaumannii_2.23		Vietnam		Human, Homo sapiens	4194618	WGS	168
470.16204	Acinetobacter baumannii BAL_103	MLST.abaumannii_2.109		Vietnam		Human, Homo sapiens	3807692	WGS	160
470.16205	Acinetobacter baumannii BAL_106	MLST.abaumannii_2.23		Vietnam		Human, Homo sapiens	4192098	WGS	178
470.16206	Acinetobacter baumannii BAL_114	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4077711	WGS	131
470.16207	Acinetobacter baumannii BAL_128	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4126106	WGS	146
470.16208	Acinetobacter baumannii BAL_165			Vietnam		Human, Homo sapiens	31087	WGS	8
470.16209	Acinetobacter baumannii BAL_173	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3855856	WGS	63
470.16210	Acinetobacter baumannii BAL_182	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3855219	WGS	74
470.16211	Acinetobacter baumannii BAL_186	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3854239	WGS	80
470.16212	Acinetobacter baumannii BAL_188			Vietnam		Human, Homo sapiens	1264	WGS	1
470.16213	Acinetobacter baumannii BAL_190	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3855128	WGS	80
470.16214	Acinetobacter baumannii BAL_191	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3853922	WGS	82
470.16215	Acinetobacter baumannii BAL_193			Vietnam		Human, Homo sapiens	17843	WGS	6
470.16216	Acinetobacter baumannii BAL_194	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3866918	WGS	95
470.16217	Acinetobacter baumannii BAL_196			Vietnam		Human, Homo sapiens	1990	WGS	6
470.16218	Acinetobacter baumannii BAL_202			Vietnam		Human, Homo sapiens	1311	WGS	1
470.16219	Acinetobacter baumannii BAL_204	MLST.abaumannii_2.755		Vietnam		Human, Homo sapiens	3953966	WGS	83
470.16220	Acinetobacter baumannii BAL_205	MLST.abaumannii_2.108		Vietnam		Human, Homo sapiens	3975111	WGS	62
470.16221	Acinetobacter baumannii BAL_206	MLST.abaumannii_2.23		Vietnam		Human, Homo sapiens	4211570	WGS	192
470.16222	Acinetobacter baumannii BAL_208	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3853383	WGS	61
470.16223	Acinetobacter baumannii BAL_212	MLST.abaumannii_2.52		Vietnam		Human, Homo sapiens	3927314	WGS	56
470.16224	Acinetobacter baumannii BAL_214	MLST.abaumannii_2.52		Vietnam		Human, Homo sapiens	4068116	WGS	74
470.16225	Acinetobacter baumannii BAL_215	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3980280	WGS	120
470.16226	Acinetobacter baumannii BAL_216	MLST.abaumannii_2.52		Vietnam		Human, Homo sapiens	4067557	WGS	74
470.16227	Acinetobacter baumannii BAL_230	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3979627	WGS	123
470.16228	Acinetobacter baumannii BAL_225	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3980204	WGS	120
470.16229	Acinetobacter baumannii BAL_224	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3848498	WGS	84
470.16230	Acinetobacter baumannii BAL_219	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3983368	WGS	120
470.16231	Acinetobacter baumannii BAL_231			Vietnam		Human, Homo sapiens	1164	WGS	1
470.16232	Acinetobacter baumannii BAL_235	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3853980	WGS	82
470.16233	Acinetobacter baumannii BAL_238	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3970652	WGS	125
470.16234	Acinetobacter baumannii BAL_242	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3856232	WGS	76
470.16235	Acinetobacter baumannii BAL_241			Vietnam		Human, Homo sapiens	8143	WGS	5
470.16236	Acinetobacter baumannii BAL_244	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3853926	WGS	82
470.16237	Acinetobacter baumannii BAL_253	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3853683	WGS	83
470.16238	Acinetobacter baumannii BAL_255	MLST.abaumannii_2.16		Vietnam		Human, Homo sapiens	4064649	WGS	51
470.16239	Acinetobacter baumannii BAL_256			Vietnam		Human, Homo sapiens	4487	WGS	4
470.16240	Acinetobacter baumannii BAL_262	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3872798	WGS	114
470.16241	Acinetobacter baumannii BAL_266	MLST.abaumannii_2.10		Vietnam		Human, Homo sapiens	3714447	WGS	46
470.16242	Acinetobacter baumannii BAL_268			Vietnam		Human, Homo sapiens	6367	WGS	3
470.16243	Acinetobacter baumannii BAL_276	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3859844	WGS	56
470.16244	Acinetobacter baumannii BAL_283	MLST.abaumannii_2.16		Vietnam		Human, Homo sapiens	4035307	WGS	44
470.16245	Acinetobacter baumannii BAL_287	MLST.abaumannii_2.16		Vietnam		Human, Homo sapiens	4024135	WGS	50
470.16246	Acinetobacter baumannii BAL_291	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3823764	WGS	59
470.16247	Acinetobacter baumannii BAL_295	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3983389	WGS	119
470.16248	Acinetobacter baumannii BAL_298	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4018841	WGS	123
470.16249	Acinetobacter baumannii BAL_306	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3824666	WGS	61
470.16250	Acinetobacter baumannii BAL_309	MLST.abaumannii_2.142		Vietnam		Human, Homo sapiens	3728986	WGS	103
470.16251	Acinetobacter baumannii BAL_311	MLST.abaumannii_2.1133		Vietnam		Human, Homo sapiens	3861067	WGS	37
470.16252	Acinetobacter baumannii BAL_315	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3943869	WGS	139
470.16253	Acinetobacter baumannii BAL_320	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3934854	WGS	88
470.16254	Acinetobacter baumannii BAL_321	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3893920	WGS	68
470.16255	Acinetobacter baumannii BAL_322	MLST.abaumannii_2.756		Vietnam		Human, Homo sapiens	3978738	WGS	177
470.16256	Acinetobacter baumannii BAL_329	MLST.abaumannii_2.575		Vietnam		Human, Homo sapiens	4008995	WGS	81
470.16257	Acinetobacter baumannii BAL_330			Vietnam		Human, Homo sapiens	39328	WGS	16
470.16258	Acinetobacter baumannii BAL_331	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3935388	WGS	88
470.16259	Acinetobacter baumannii BAL_336			Vietnam		Human, Homo sapiens	3901071	WGS	467
470.16260	Acinetobacter baumannii BAL_337			Vietnam		Human, Homo sapiens	16644	WGS	6
470.16261	Acinetobacter baumannii BAL_339	MLST.abaumannii_2.571		Vietnam		Human, Homo sapiens	3926460	WGS	121
470.16262	Acinetobacter baumannii BAL_340	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3866903	WGS	419
470.16263	Acinetobacter baumannii BAL_341	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3988168	WGS	111
470.16264	Acinetobacter baumannii BAL_346	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3985072	WGS	116
470.16265	Acinetobacter baumannii BAL_350	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3951764	WGS	108
470.16266	Acinetobacter baumannii BAL_349	MLST.abaumannii_2.754		Vietnam		Human, Homo sapiens	3847981	WGS	42
470.16267	Acinetobacter baumannii BAL_353	MLST.abaumannii_2.570		Vietnam		Human, Homo sapiens	3946372	WGS	90
470.16268	Acinetobacter baumannii BAL_359			Vietnam		Human, Homo sapiens	1270	WGS	1
470.16269	Acinetobacter baumannii BAL_361	MLST.abaumannii_2.571		Vietnam		Human, Homo sapiens	3892499	WGS	111
470.16270	Acinetobacter baumannii BAL_367			Vietnam		Human, Homo sapiens	1991130	WGS	778
470.16271	Acinetobacter baumannii BAL_369	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3989100	WGS	108
470.16272	Acinetobacter baumannii BAL_372	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3986127	WGS	110
470.16273	Acinetobacter baumannii BAL_377			Vietnam		Human, Homo sapiens	1260	WGS	1
470.16274	Acinetobacter baumannii BAL_383	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3989082	WGS	109
470.16275	Acinetobacter baumannii NCSR_106	MLST.abaumannii_2.1		Vietnam		Human, Homo sapiens	4123188	WGS	92
470.16276	Acinetobacter baumannii NCSR_132	MLST.abaumannii_2.1		Vietnam		Human, Homo sapiens	4122525	WGS	91
470.16277	Acinetobacter baumannii NL_4	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4079150	WGS	83
470.16278	Acinetobacter baumannii NL_9			Vietnam		Human, Homo sapiens	5433	WGS	1
470.16279	Acinetobacter baumannii NL_6	MLST.abaumannii_2.10		Vietnam		Human, Homo sapiens	3724831	WGS	118
470.16280	Acinetobacter baumannii NL_11			Vietnam		Human, Homo sapiens	1799	WGS	1
470.16281	Acinetobacter baumannii UV_956	MLST.abaumannii_2.10		Vietnam		Human, Homo sapiens	3868975	WGS	104
470.16282	Acinetobacter baumannii UV_965	MLST.abaumannii_2.10		Vietnam		Human, Homo sapiens	3872144	WGS	104
470.16283	Acinetobacter baumannii UV_964	MLST.abaumannii_2.25		Vietnam		Human, Homo sapiens	4205056	WGS	65
470.16284	Acinetobacter baumannii UV_968	MLST.abaumannii_2.10		Vietnam		Human, Homo sapiens	3794069	WGS	106
470.16285	Acinetobacter baumannii UV_973	MLST.abaumannii_2.25		Vietnam		Human, Homo sapiens	4204825	WGS	65
470.16286	Acinetobacter baumannii UV_1036	MLST.abaumannii_2.25		Vietnam		Human, Homo sapiens	4119622	WGS	59
470.16287	Acinetobacter baumannii UV_1034			Vietnam		Human, Homo sapiens	4697774	WGS	135
470.16288	Acinetobacter baumannii UV_1174	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4129189	WGS	103
470.16289	Acinetobacter baumannii UV_1268	MLST.abaumannii_2.575		Vietnam		Human, Homo sapiens	4064641	WGS	84
470.16290	Acinetobacter baumannii UV_1897	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4028095	WGS	146
470.16291	Acinetobacter baumannii 2_an	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4115850	WGS	78
470.16292	Acinetobacter baumannii 8_an	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4113666	WGS	86
470.16293	Acinetobacter baumannii 5_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4114741	WGS	76
470.16294	Acinetobacter baumannii 10_n	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4115933	WGS	77
470.16295	Acinetobacter baumannii 12_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4099859	WGS	71
470.16296	Acinetobacter baumannii 12_c	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4105444	WGS	116
470.16297	Acinetobacter baumannii 18_n	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4114375	WGS	80
470.16298	Acinetobacter baumannii 20_an	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4113849	WGS	90
470.16299	Acinetobacter baumannii 27_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4119449	WGS	76
470.16300	Acinetobacter baumannii 38_an	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4116664	WGS	81
470.16301	Acinetobacter baumannii 39_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4107561	WGS	82
470.16302	Acinetobacter baumannii 45_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4105208	WGS	88
470.16303	Acinetobacter baumannii 45_c	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4108652	WGS	78
470.16304	Acinetobacter baumannii 48_ax			Vietnam		Human, Homo sapiens	1348	WGS	1
470.16305	Acinetobacter baumannii 45_n	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4115117	WGS	77
470.16306	Acinetobacter baumannii 69_an			Vietnam		Human, Homo sapiens	1086	WGS	2
470.16307	Acinetobacter baumannii 48_n			Vietnam		Human, Homo sapiens	4577	WGS	3
470.16308	Acinetobacter baumannii 73_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4114004	WGS	74
470.16309	Acinetobacter baumannii 91_an	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	4003153	WGS	67
470.16310	Acinetobacter baumannii 91_n	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4110541	WGS	92
470.16311	Acinetobacter baumannii 102_an	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4105720	WGS	118
470.16312	Acinetobacter baumannii 115_ax	MLST.abaumannii_2.686		Vietnam		Human, Homo sapiens	4111576	WGS	93
470.16313	Acinetobacter baumannii 110_n	MLST.abaumannii_2.757		Vietnam		Human, Homo sapiens	4053417	WGS	68
470.16314	Acinetobacter baumannii 145_n	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3997466	WGS	65
470.16315	Acinetobacter baumannii 165_an			Vietnam		Human, Homo sapiens	416	WGS	1
470.16316	Acinetobacter baumannii 184_n	MLST.abaumannii_2.2		Vietnam		Human, Homo sapiens	3998530	WGS	64
